price,coin,market_cap,volume,timestamp
116688.36663186055,bitcoin,2323026541073.3213,33017415812.97353,2025-08-09 00:00:00
116510.08393213755,bitcoin,2318815857401.68,27638785406.21056,2025-08-10 00:00:00
119266.92516880555,bitcoin,2374097296837.8896,37157754754.85189,2025-08-11 00:00:00
118773.79960860992,bitcoin,2364060561672.9995,61739781527.95854,2025-08-12 00:00:00
120202.53485503166,bitcoin,2392854421745.6157,46941089789.57991,2025-08-13 00:00:00
123560.99363577305,bitcoin,2458895200752.567,61818118105.53991,2025-08-14 00:00:00
118405.59579823953,bitcoin,2360043737045.272,73822008367.99681,2025-08-15 00:00:00
117339.79190213277,bitcoin,2335290383260.173,44268714220.021,2025-08-16 00:00:00
117501.21653394958,bitcoin,2339465736068.208,23202714236.542347,2025-08-17 00:00:00
117542.83687778088,bitcoin,2340648324181.828,20906566026.645443,2025-08-18 00:00:00
116256.41276740946,bitcoin,2313556987528.4634,47337926940.98573,2025-08-19 00:00:00
112778.34483555844,bitcoin,2245419916215.7417,46156885037.403885,2025-08-20 00:00:00
114252.39755195397,bitcoin,2274471285844.184,42166369117.006935,2025-08-21 00:00:00
112414.39987336512,bitcoin,2238121481749.57,32048202090.65466,2025-08-22 00:00:00
116834.24948202295,bitcoin,2326174803320.612,50878158870.82928,2025-08-23 00:00:00
115359.98346714744,bitcoin,2296786080139.701,27306719885.257973,2025-08-24 00:00:00
113399.54847314971,bitcoin,2259663171125.389,40682656776.69001,2025-08-25 00:00:00
110185.35443900425,bitcoin,2194453712375.598,52854872363.936554,2025-08-26 00:00:00
111842.70999260596,bitcoin,2227025695775.593,43023800053.0546,2025-08-27 00:00:00
111216.08479629169,bitcoin,2215255294289.9937,36957904262.995804,2025-08-28 00:00:00
112525.59740669793,bitcoin,2239422945686.892,34222495087.206894,2025-08-29 00:00:00
108480.30666639366,bitcoin,2160278651486.2852,51702115726.38959,2025-08-30 00:00:00
108781.95727925687,bitcoin,2166165747945.1812,27799981330.792213,2025-08-31 00:00:00
108253.36092385623,bitcoin,2155694976689.5986,26140904019.246822,2025-09-01 00:00:00
109162.68557992298,bitcoin,2174100506466.4321,42999610648.39302,2025-09-02 00:00:00
111190.18209845416,bitcoin,2212595221503.454,50235464642.845955,2025-09-03 00:00:00
111711.51977725117,bitcoin,2225365905592.233,36406080683.42747,2025-09-04 00:00:00
110724.736377486,bitcoin,2204051936301.3257,38708366685.43147,2025-09-05 00:00:00
110662.18112628513,bitcoin,2204045604630.5625,56020470627.40665,2025-09-06 00:00:00
110209.1888247784,bitcoin,2195288669199.568,19340758702.076332,2025-09-07 00:00:00
111131.9923868407,bitcoin,2213764479139.3647,22147049159.335133,2025-09-08 00:00:00
112025.12878118771,bitcoin,2231763512226.867,37159847899.8603,2025-09-09 00:00:00
111547.43956434788,bitcoin,2222026777598.0474,45338021458.38368,2025-09-10 00:00:00
113975.32489468766,bitcoin,2270241314652.7144,52205187155.05567,2025-09-11 00:00:00
115503.16663193036,bitcoin,2299764311655.674,43752917632.95067,2025-09-12 00:00:00
116160.14344594491,bitcoin,2314347371939.946,51192951485.864395,2025-09-13 00:00:00
115970.58488443034,bitcoin,2310166037871.29,30063858747.76022,2025-09-14 00:00:00
115373.55555886829,bitcoin,2297459118244.424,26889399414.610912,2025-09-15 00:00:00
115397.25272727509,bitcoin,2297977599504.5527,46947581231.08198,2025-09-16 00:00:00
116762.8496864193,bitcoin,2325326932460.9644,39964451595.099724,2025-09-17 00:00:00
116455.94648225319,bitcoin,2321583680138.891,54740952295.37868,2025-09-18 00:00:00
117145.49508952006,bitcoin,2333705338232.097,43642467075.25838,2025-09-19 00:00:00
115655.81046441344,bitcoin,2303469041668.8,34296721252.33001,2025-09-20 00:00:00
115715.51536781774,bitcoin,2305371926506.302,18774953731.290394,2025-09-21 00:00:00
115304.47999407038,bitcoin,2297332085237.645,18659113982.495464,2025-09-22 00:00:00
112696.74101711863,bitcoin,2245929069310.8535,69152342029.46799,2025-09-23 00:00:00
112192.80590199969,bitcoin,2231775386766.645,66743119628.10388,2025-09-23 04:38:02
2647.9931622033255,ethereum,318666137823.1156,19740370943.835594,2024-09-24 00:00:00
2653.844345308008,ethereum,319524635350.52515,16584773336.25631,2024-09-25 00:00:00
2578.566359563475,ethereum,309875035203.6359,14003678832.756735,2024-09-26 00:00:00
2630.94983700893,ethereum,316828988137.27673,16686162392.966532,2024-09-27 00:00:00
2698.1928212346033,ethereum,324681649929.6723,16468123574.12263,2024-09-28 00:00:00
2680.218702062471,ethereum,322761939149.4107,9607072594.439383,2024-09-29 00:00:00
2659.611211611689,ethereum,320146112155.9396,9570811494.068226,2024-09-30 00:00:00
2597.3411516834435,ethereum,312577514239.3695,17539259209.42195,2024-10-01 00:00:00
2451.631522589772,ethereum,295243912099.71765,26538568534.282005,2024-10-02 00:00:00
2365.231040243019,ethereum,284621591999.18945,20613586399.40693,2024-10-03 00:00:00
2348.0048369247393,ethereum,282601960212.3656,18771995105.191242,2024-10-04 00:00:00
2416.9184055552637,ethereum,290928251441.44226,15230883994.399237,2024-10-05 00:00:00
2415.4038137445546,ethereum,290706276902.6144,7362867897.959902,2024-10-06 00:00:00
2438.030912544012,ethereum,293516242471.9333,7641011283.520121,2024-10-07 00:00:00
2422.7506412955013,ethereum,291612805733.03143,16943828822.371426,2024-10-08 00:00:00
2441.4651696200294,ethereum,294190554781.40424,13601054198.545612,2024-10-09 00:00:00
2367.615096789395,ethereum,285084590935.4484,14384326799.317202,2024-10-10 00:00:00
2381.7817088014776,ethereum,286552629874.8065,14686776834.298496,2024-10-11 00:00:00
2435.7137843692162,ethereum,293162664953.97815,13097241431.234644,2024-10-12 00:00:00
2477.6130275578225,ethereum,298282533565.2097,8538997411.470292,2024-10-13 00:00:00
2466.8607267086663,ethereum,296977636559.92773,7516544091.44527,2024-10-14 00:00:00
2628.504376157751,ethereum,316451494816.54065,21502937840.286705,2024-10-15 00:00:00
2602.0760435960988,ethereum,313216116600.22363,21986428173.14599,2024-10-16 00:00:00
2611.700159182395,ethereum,314435102932.4304,16135687550.25065,2024-10-17 00:00:00
2603.1202923346113,ethereum,313194633306.5954,14330391810.475258,2024-10-18 00:00:00
2643.156520987104,ethereum,318245706033.605,16301885114.203026,2024-10-19 00:00:00
2649.979289580214,ethereum,318975355966.1185,7337169826.464913,2024-10-20 00:00:00
2742.9591411600395,ethereum,330127637903.2564,12697856633.571321,2024-10-21 00:00:00
2665.731938974013,ethereum,320871813296.62164,17340865615.868176,2024-10-22 00:00:00
2619.5653130506435,ethereum,315286963217.6233,15418370745.51069,2024-10-23 00:00:00
2524.1038563091197,ethereum,303758669310.65466,19004341635.326817,2024-10-24 00:00:00
2536.234041319884,ethereum,305016120148.3843,16708110976.636312,2024-10-25 00:00:00
2422.09328922875,ethereum,290598017399.4684,23734197478.807434,2024-10-26 00:00:00
2479.3736032443317,ethereum,298518432454.89374,13434262241.34632,2024-10-27 00:00:00
2505.502947138879,ethereum,301656245036.7335,8656317174.654642,2024-10-28 00:00:00
2564.8138556782997,ethereum,308760527470.31,19560694034.693996,2024-10-29 00:00:00
2638.637351278122,ethereum,317633905084.8851,22541317733.245987,2024-10-30 00:00:00
2657.6141818494384,ethereum,320125387602.99,22790792400.863556,2024-10-31 00:00:00
2514.750787241073,ethereum,302903644448.69275,20097565241.562813,2024-11-01 00:00:00
2513.8372870612066,ethereum,302633410028.4328,20396109310.40712,2024-11-02 00:00:00
2491.352150058657,ethereum,299972542553.578,8253307127.229915,2024-11-03 00:00:00
2456.979687344711,ethereum,296080479788.81036,14546539750.496363,2024-11-04 00:00:00
2395.9472139132804,ethereum,288417039274.4664,17316680977.698635,2024-11-05 00:00:00
2422.368479855642,ethereum,291680535424.015,18024855703.904736,2024-11-06 00:00:00
2720.6217450068793,ethereum,327447580506.6538,42388106411.06861,2024-11-07 00:00:00
2894.9718733838376,ethereum,348640981227.00085,36844374455.9351,2024-11-08 00:00:00
2960.9593369382137,ethereum,356482981903.24994,33688997426.40259,2024-11-09 00:00:00
3130.035524073996,ethereum,376942816358.42664,30583711140.36284,2024-11-10 00:00:00
3191.9044555518153,ethereum,384143201744.36383,47726595161.32535,2024-11-11 00:00:00
3372.7914863430115,ethereum,407462829811.2162,62390436438.24982,2024-11-12 00:00:00
3260.934386131155,ethereum,392233485413.7434,60074013245.45247,2024-11-13 00:00:00
3191.8991843987947,ethereum,384320615296.6757,65592582441.25777,2024-11-14 00:00:00
3059.812296932496,ethereum,367484509623.6447,37531565153.535194,2024-11-15 00:00:00
3093.913043390382,ethereum,372487751993.49884,33076552515.401417,2024-11-16 00:00:00
3133.8802234191417,ethereum,376904025324.19116,26503107468.25979,2024-11-17 00:00:00
3075.534532601624,ethereum,370225690651.5099,28547657381.28478,2024-11-18 00:00:00
3209.4239073326826,ethereum,386129534586.85486,35364731417.99857,2024-11-19 00:00:00
3112.9098010150224,ethereum,374925759373.2606,29767245881.040333,2024-11-20 00:00:00
3075.193856649331,ethereum,370266265216.9245,29508936260.346874,2024-11-21 00:00:00
3365.9369715466096,ethereum,405284044226.11957,55714132904.97961,2024-11-22 00:00:00
3327.7571951719624,ethereum,400787854559.3274,36536922518.79305,2024-11-23 00:00:00
3394.036961782547,ethereum,408448492183.1955,42885423857.47691,2024-11-24 00:00:00
3368.7027619429946,ethereum,405718851021.4928,30123422893.99126,2024-11-25 00:00:00
3417.291223691937,ethereum,411314588853.17755,53625394443.87371,2024-11-26 00:00:00
3325.636532587645,ethereum,400706261382.18384,41896722105.13149,2024-11-27 00:00:00
3666.1884904377557,ethereum,441632729137.7082,48465294233.32744,2024-11-28 00:00:00
3579.2407862474997,ethereum,431207272220.64014,33082767875.13153,2024-11-29 00:00:00
3598.1933212253616,ethereum,433361301691.3607,28800628431.21762,2024-11-30 00:00:00
3709.9094391073327,ethereum,446851521665.9131,31961998508.230377,2024-12-01 00:00:00
3708.8072387383017,ethereum,446664514864.58777,29705280034.459038,2024-12-02 00:00:00
3643.855375704235,ethereum,438825980701.30023,49031522663.40944,2024-12-03 00:00:00
3625.7104579497204,ethereum,436691206026.36835,39557549415.34987,2024-12-04 00:00:00
3839.443460715871,ethereum,462490222624.56714,59744855714.19937,2024-12-05 00:00:00
3796.8688671601276,ethereum,457067221118.4413,64995601294.502495,2024-12-06 00:00:00
4013.726145388712,ethereum,483422504163.839,55954471926.67034,2024-12-07 00:00:00
4000.992076502189,ethereum,481889176555.6843,21959792763.543846,2024-12-08 00:00:00
4015.7820212328807,ethereum,483642898147.5037,20728146237.12733,2024-12-09 00:00:00
3713.3138979971745,ethereum,446571271919.9886,59141397866.09827,2024-12-10 00:00:00
3626.5886417774996,ethereum,436749626813.98615,63643513993.15369,2024-12-11 00:00:00
3828.1075883404096,ethereum,461075934206.2153,38471623681.40909,2024-12-12 00:00:00
3878.850012073054,ethereum,466883095805.38696,47474608675.336655,2024-12-13 00:00:00
3907.4296595053356,ethereum,470469907671.53613,36218321642.49857,2024-12-14 00:00:00
3866.9958020348054,ethereum,465713274663.6432,28647722345.409325,2024-12-15 00:00:00
3961.3154661802305,ethereum,477323245356.1555,24816850994.80954,2024-12-16 00:00:00
3992.857195846062,ethereum,480940541314.61334,50679799770.94302,2024-12-17 00:00:00
3879.4062240100893,ethereum,467508439297.98755,32823036037.584606,2024-12-18 00:00:00
3628.2624780444953,ethereum,436893612673.4018,50734709374.83128,2024-12-19 00:00:00
3434.6754695380805,ethereum,413858693686.69867,64452959600.863884,2024-12-20 00:00:00
3468.658920056454,ethereum,417562064054.3703,72936574193.4554,2024-12-21 00:00:00
3337.5972231166807,ethereum,401314595520.45166,32479699770.041058,2024-12-22 00:00:00
3275.8894274015142,ethereum,394984656581.5222,25811397925.979923,2024-12-23 00:00:00
3414.6414419807993,ethereum,411423031050.5532,35528067791.09896,2024-12-24 00:00:00
3497.555287927574,ethereum,420708095541.6798,24085249644.32143,2024-12-25 00:00:00
3494.5109273631047,ethereum,421029544401.6013,17503804977.00058,2024-12-26 00:00:00
3327.7897761683494,ethereum,401038436756.22626,21239977785.94795,2024-12-27 00:00:00
3328.6111553091764,ethereum,400705550098.4306,24582312087.174118,2024-12-28 00:00:00
3397.8341205085153,ethereum,409451576910.996,13861298668.649797,2024-12-29 00:00:00
3357.330742971463,ethereum,404459649875.75726,11315432322.371536,2024-12-30 00:00:00
3359.513941757392,ethereum,404631151447.3196,27664137021.813133,2024-12-31 00:00:00
3336.6175137659498,ethereum,401972899891.29846,21466394178.61746,2025-01-01 00:00:00
3348.967247123586,ethereum,403374380145.697,13440599794.35101,2025-01-02 00:00:00
3448.140436960939,ethereum,415300548992.1061,22683249623.05199,2025-01-03 00:00:00
3604.2913795931763,ethereum,434290507752.4077,22019312215.306797,2025-01-04 00:00:00
3660.37804173532,ethereum,441117087325.0027,15951962220.78043,2025-01-05 00:00:00
3635.8549961807084,ethereum,438092711283.22925,12542101206.558632,2025-01-06 00:00:00
3687.1447140588307,ethereum,444015369643.70074,24440100572.59286,2025-01-07 00:00:00
3380.0211263090155,ethereum,406968109533.227,32832589510.813023,2025-01-08 00:00:00
3325.1300293537356,ethereum,400602495132.5278,35080974963.72023,2025-01-09 00:00:00
3219.09284475812,ethereum,388324291231.471,30096896683.041233,2025-01-10 00:00:00
3269.1759954060667,ethereum,394101246876.45374,26722437003.95787,2025-01-11 00:00:00
3283.591322828503,ethereum,395839071861.3172,11047744222.743227,2025-01-12 00:00:00
3264.070968533687,ethereum,393199349088.32996,9699706283.258541,2025-01-13 00:00:00
3134.5520394596483,ethereum,377643507549.0125,41743898872.017,2025-01-14 00:00:00
3224.8006483414138,ethereum,388487746270.3852,22365842880.809456,2025-01-15 00:00:00
3447.0340476747956,ethereum,415058425772.0614,23773995063.828526,2025-01-16 00:00:00
3309.4466139900196,ethereum,398587196539.9218,25012556602.905136,2025-01-17 00:00:00
3477.284285084809,ethereum,419024911827.7939,27778832363.7708,2025-01-18 00:00:00
3309.0995676199964,ethereum,398761138447.4049,32195594202.134895,2025-01-19 00:00:00
3208.1365439891497,ethereum,388676714260.872,59678736709.7496,2025-01-20 00:00:00
3263.069869880814,ethereum,393073139255.5516,49563768850.78339,2025-01-21 00:00:00
3326.0285404709143,ethereum,400135429379.4123,33762939512.697853,2025-01-22 00:00:00
3237.2996671291435,ethereum,390083338462.87006,21782301388.383984,2025-01-23 00:00:00
3332.580893146162,ethereum,401547418905.6495,33863218042.431107,2025-01-24 00:00:00
3311.8499838687,ethereum,398942774193.46027,25895320216.868122,2025-01-25 00:00:00
3320.1314101789453,ethereum,400427749273.5654,12706329663.414034,2025-01-26 00:00:00
3232.2767744705584,ethereum,390058879989.8578,13000445022.22209,2025-01-27 00:00:00
3173.5346079397173,ethereum,382221069555.6103,41151086046.07612,2025-01-28 00:00:00
3076.4937692857234,ethereum,370532757630.7433,19807794444.483303,2025-01-29 00:00:00
3114.4358854363104,ethereum,375574817164.75665,22051422147.78046,2025-01-30 00:00:00
3248.249484352305,ethereum,391509879851.78656,19504592311.356525,2025-01-31 00:00:00
3296.390634843652,ethereum,396910231325.1062,31441846706.254246,2025-02-01 00:00:00
3125.0386801320924,ethereum,376840076476.98303,18969060074.552986,2025-02-02 00:00:00
2862.6976188716285,ethereum,344091054313.7205,38896518795.21238,2025-02-03 00:00:00
2877.8138239498767,ethereum,346820394641.11206,96588727629.45805,2025-02-04 00:00:00
2740.3809762760143,ethereum,329090090858.6241,52737830809.63367,2025-02-05 00:00:00
2790.5521609256075,ethereum,335828291113.4543,30026391038.27177,2025-02-06 00:00:00
2686.662316793651,ethereum,323756512126.7498,31349967107.97825,2025-02-07 00:00:00
2623.4507017824767,ethereum,315636240722.9841,30948837988.08186,2025-02-08 00:00:00
2635.6011418023404,ethereum,317758860998.56256,16335613332.591795,2025-02-09 00:00:00
2632.5358220552475,ethereum,317369673472.60657,17155535243.908037,2025-02-10 00:00:00
2660.2967996436387,ethereum,320711545303.1932,18843420567.42921,2025-02-11 00:00:00
2603.0333698049267,ethereum,313943237177.0695,21212910085.211273,2025-02-12 00:00:00
2736.2703136032396,ethereum,329492522913.44,26503660438.845695,2025-02-13 00:00:00
2675.7090007037627,ethereum,322584072350.2765,18938191215.29619,2025-02-14 00:00:00
2724.6698335873957,ethereum,328399065363.05505,17416785872.704834,2025-02-15 00:00:00
2692.8213863864253,ethereum,324625278431.52954,8896321414.559013,2025-02-16 00:00:00
2659.9017474093457,ethereum,320529173059.00665,8757895115.47748,2025-02-17 00:00:00
2741.9050800956124,ethereum,330464530098.92377,24666373348.432693,2025-02-18 00:00:00
2669.4945006896073,ethereum,321688672383.7524,24353300611.506603,2025-02-19 00:00:00
2714.8018364720533,ethereum,327248168186.7616,13398586820.912325,2025-02-20 00:00:00
2741.5933625994785,ethereum,330517520397.0965,14550027648.522171,2025-02-21 00:00:00
2658.3470942919384,ethereum,320508273451.5576,31770375573.3895,2025-02-22 00:00:00
2764.355233404291,ethereum,333381856893.82196,17576653979.14654,2025-02-23 00:00:00
2827.1844084879804,ethereum,340712999974.1412,21394599890.269897,2025-02-24 00:00:00
2503.103420098605,ethereum,301769340440.05,31014455208.756138,2025-02-25 00:00:00
2495.315451693047,ethereum,301064649480.5458,42875934003.323944,2025-02-26 00:00:00
2325.853934699374,ethereum,280668025121.2334,28109120496.698666,2025-02-27 00:00:00
2305.3229378029837,ethereum,277936135130.74036,89259450649.58,2025-02-28 00:00:00
2235.204208608959,ethereum,269516471615.1616,32905594283.00643,2025-03-01 00:00:00
2212.8243514969954,ethereum,266823935338.2421,16103021679.018568,2025-03-02 00:00:00
2517.3382391622977,ethereum,303306117779.7704,37907412347.33495,2025-03-03 00:00:00
2148.199533470228,ethereum,259111889993.75626,33501080617.480988,2025-03-04 00:00:00
2171.496943535016,ethereum,261805780842.5489,35524086282.76523,2025-03-05 00:00:00
2241.3841149187283,ethereum,270490243838.00568,22236307931.758247,2025-03-06 00:00:00
2202.3207363495417,ethereum,265270135615.0983,19895800679.328133,2025-03-07 00:00:00
2140.7498089428914,ethereum,257899503839.8083,21716710066.08888,2025-03-08 00:00:00
2199.9995000805707,ethereum,265129957012.69815,11257666715.795546,2025-03-09 00:00:00
2017.265460184326,ethereum,243298514477.01385,17577023963.685375,2025-03-10 00:00:00
1879.1231054991026,ethereum,226713493940.29108,36577317615.21765,2025-03-11 00:00:00
1921.3099227587034,ethereum,232024934655.6445,30046602111.893852,2025-03-12 00:00:00
1910.6551381032464,ethereum,230443739229.907,24499314730.70381,2025-03-13 00:00:00
1862.7949366490388,ethereum,224658866951.8703,19212414462.181553,2025-03-14 00:00:00
1910.6662703455045,ethereum,230476916425.01935,12949972214.265629,2025-03-15 00:00:00
1939.7856881721348,ethereum,233970291611.3664,6944891086.050841,2025-03-16 00:00:00
1887.7643429692785,ethereum,227688957214.28125,9486242392.181334,2025-03-17 00:00:00
1929.1833577618722,ethereum,232725366276.39935,11251166846.249075,2025-03-18 00:00:00
1932.7964059050657,ethereum,233152161415.72287,10887619567.393353,2025-03-19 00:00:00
2060.728601068271,ethereum,248434080718.19073,20374739988.65224,2025-03-20 00:00:00
1980.831780524645,ethereum,238984217654.16632,14303790085.616615,2025-03-21 00:00:00
1964.5293833168294,ethereum,236980043535.89395,9890112887.282015,2025-03-22 00:00:00
1979.5449257665966,ethereum,238753335160.5841,6195605844.536302,2025-03-23 00:00:00
2001.0470230951883,ethereum,241404254258.0785,7991413702.677865,2025-03-24 00:00:00
2077.739325831977,ethereum,250648654235.6259,15676451247.546822,2025-03-25 00:00:00
2068.598435049149,ethereum,249404519198.06433,12563169733.005245,2025-03-26 00:00:00
2009.8835432902426,ethereum,242347645799.6622,14024859854.906677,2025-03-27 00:00:00
2003.3034241292064,ethereum,241580699763.4796,12136188059.422693,2025-03-28 00:00:00
1896.9173600459985,ethereum,228784244898.24844,18419487648.39739,2025-03-29 00:00:00
1829.2745211803463,ethereum,220262156018.88525,12924117064.878807,2025-03-30 00:00:00
1805.3378779435934,ethereum,217784813538.97607,10056531345.160347,2025-03-31 00:00:00
1824.2071367609847,ethereum,219908040559.44638,17022367813.88877,2025-04-01 00:00:00
1907.1671522994227,ethereum,230031614721.63394,15899367803.5509,2025-04-02 00:00:00
1795.761850567479,ethereum,216667567217.00522,23450470660.978283,2025-04-03 00:00:00
1818.2844199542053,ethereum,219762279056.2319,16999031833.158594,2025-04-04 00:00:00
1814.4807753449506,ethereum,218925876283.93597,19459233591.298603,2025-04-05 00:00:00
1809.935827172196,ethereum,217957146409.9286,6780827627.545529,2025-04-06 00:00:00
1574.6321611455576,ethereum,190295586491.21872,23485484227.161697,2025-04-07 00:00:00
1555.909812570873,ethereum,188565143892.71408,49416724296.56089,2025-04-08 00:00:00
1471.3608854365523,ethereum,177496121145.5316,22451028357.384758,2025-04-09 00:00:00
1662.5331604641576,ethereum,200623016236.85327,41589589714.84994,2025-04-10 00:00:00
1523.928624242526,ethereum,183947227079.42554,20486375929.10568,2025-04-11 00:00:00
1568.131690125936,ethereum,189185664203.6754,14195085224.783228,2025-04-12 00:00:00
1645.8625733156498,ethereum,198696438258.60336,11756571644.476357,2025-04-13 00:00:00
1595.4227460001084,ethereum,192382635779.77805,13775001676.60885,2025-04-14 00:00:00
1621.543195596693,ethereum,195686083638.74744,15415724739.820591,2025-04-15 00:00:00
1587.8222244021401,ethereum,191837036865.40186,11786525215.180002,2025-04-16 00:00:00
1577.7073516760117,ethereum,190419833063.11868,13120084885.866234,2025-04-17 00:00:00
1583.4764497002345,ethereum,191135638825.23685,9437178720.867388,2025-04-18 00:00:00
1589.1516208270755,ethereum,191865697060.91525,5254078676.877919,2025-04-19 00:00:00
1615.0502549158562,ethereum,194945047366.35382,5148626529.402773,2025-04-20 00:00:00
1585.4600253443446,ethereum,191374869502.39386,6695768150.024456,2025-04-21 00:00:00
1577.4465595922347,ethereum,190376888818.46906,15275062279.387148,2025-04-22 00:00:00
1759.7064599311093,ethereum,212582611840.14056,24271980430.95098,2025-04-23 00:00:00
1793.969849485534,ethereum,216572719914.54987,22099177230.61867,2025-04-24 00:00:00
1769.3925107354407,ethereum,213593284213.58224,12923295609.972548,2025-04-25 00:00:00
1788.7981804331257,ethereum,215954892518.00418,15656748328.784924,2025-04-26 00:00:00
1821.2695303291391,ethereum,219830529458.7114,10293614895.776522,2025-04-27 00:00:00
1793.6918440730135,ethereum,216533502206.27112,9632458065.106846,2025-04-28 00:00:00
1799.50191449199,ethereum,217264115049.6792,16777384305.88931,2025-04-29 00:00:00
1796.9720456768928,ethereum,216596941729.71945,13994558644.11867,2025-04-30 00:00:00
1794.0495408617828,ethereum,216623334477.08453,13644627083.285889,2025-05-01 00:00:00
1838.8543285925753,ethereum,221969602979.55032,14310565589.052694,2025-05-02 00:00:00
1841.427590836958,ethereum,222269022299.2824,11686301446.49476,2025-05-03 00:00:00
1834.501911876416,ethereum,221494950784.02625,6704990478.824657,2025-05-04 00:00:00
1808.156093844096,ethereum,218216268630.8664,7479845748.828526,2025-05-05 00:00:00
1820.0044598893596,ethereum,219769896301.20087,10545233503.347864,2025-05-06 00:00:00
1816.1686943818438,ethereum,219305875804.55966,11950393736.527246,2025-05-07 00:00:00
1810.3169269284476,ethereum,218569578701.42172,47111217119.49919,2025-05-08 00:00:00
2197.5611893238784,ethereum,264994998215.9445,35992825075.05399,2025-05-09 00:00:00
2341.407963002621,ethereum,282636716534.08844,44566779461.54657,2025-05-10 00:00:00
2583.6829051429513,ethereum,312095621694.1442,29947910159.02891,2025-05-11 00:00:00
2507.4693107597423,ethereum,302727255563.5134,26138286410.23315,2025-05-12 00:00:00
2492.426391077375,ethereum,300976824863.0343,31524626114.978752,2025-05-13 00:00:00
2676.639163127913,ethereum,322977150438.36176,32279895881.637806,2025-05-14 00:00:00
2603.7180887199615,ethereum,314022060127.0501,28150234190.931705,2025-05-15 00:00:00
2542.296692466797,ethereum,306933361055.9317,26211434557.7159,2025-05-16 00:00:00
2544.3870377235667,ethereum,307619694635.7725,21130441534.96637,2025-05-17 00:00:00
2475.0543933696913,ethereum,298789831687.0011,17185510890.702347,2025-05-18 00:00:00
2465.3409856139087,ethereum,296863390804.2497,24797434472.364086,2025-05-19 00:00:00
2526.989643891319,ethereum,305077067863.0779,25363871274.82505,2025-05-20 00:00:00
2524.2743433146065,ethereum,304737250158.37354,22871462735.416794,2025-05-21 00:00:00
2558.9502343769486,ethereum,308934701949.7151,32697477527.54695,2025-05-22 00:00:00
2657.1674447566115,ethereum,320733890913.39886,29592612076.505535,2025-05-23 00:00:00
2519.813809045145,ethereum,304038733414.03973,30047329191.503662,2025-05-24 00:00:00
2529.4429842284353,ethereum,305369227833.4215,10744994421.192684,2025-05-25 00:00:00
2546.6201163370915,ethereum,307423642894.0653,13814697849.726278,2025-05-26 00:00:00
2562.1729286392238,ethereum,309319360637.78375,13350148034.293623,2025-05-27 00:00:00
2662.0940568241435,ethereum,321357595434.52185,26434151855.253853,2025-05-28 00:00:00
2676.2674124507,ethereum,323119009777.13904,18008588586.284103,2025-05-29 00:00:00
2633.1392065286695,ethereum,317891224562.8813,27021441335.5195,2025-05-30 00:00:00
2524.4762348050726,ethereum,304659964725.2192,22927149330.30469,2025-05-31 00:00:00
2532.3627853090866,ethereum,305718505778.76434,13006751258.18768,2025-06-01 00:00:00
2538.3300584367485,ethereum,306561765778.2403,11338340571.11249,2025-06-02 00:00:00
2609.737253959435,ethereum,314999579353.95825,15623967732.418657,2025-06-03 00:00:00
2595.4689570062997,ethereum,313315832347.0171,15955008730.338179,2025-06-04 00:00:00
2610.343189828259,ethereum,315159803382.89014,16809606446.176416,2025-06-05 00:00:00
2421.601103763502,ethereum,292341916400.9464,25849573159.64817,2025-06-06 00:00:00
2481.4039836690267,ethereum,299560106673.7574,18395107930.47655,2025-06-07 00:00:00
2526.291995889778,ethereum,304953508465.0457,9535426814.691927,2025-06-08 00:00:00
2508.784123584585,ethereum,302870081038.261,10206893115.537256,2025-06-09 00:00:00
2685.0001850413178,ethereum,324315565109.11993,19485734665.28548,2025-06-10 00:00:00
2808.503208314919,ethereum,339012253954.4242,38281210143.95115,2025-06-11 00:00:00
2776.1371915822333,ethereum,334990282503.402,27369030837.548595,2025-06-12 00:00:00
2653.158968452672,ethereum,320595535562.5316,26068993569.969894,2025-06-13 00:00:00
2577.04861752583,ethereum,311111352117.7261,38576471746.00814,2025-06-14 00:00:00
2534.0702195359518,ethereum,306048481935.1591,12077031034.291521,2025-06-15 00:00:00
2547.8456040920437,ethereum,307537228689.2678,11678912429.510712,2025-06-16 00:00:00
2561.329843569428,ethereum,309982828015.90594,24222149649.172424,2025-06-17 00:00:00
2514.986700576147,ethereum,303697873489.69434,25926506708.040215,2025-06-18 00:00:00
2521.3334233964915,ethereum,304290652058.44,17800721253.243202,2025-06-19 00:00:00
2522.1791903642184,ethereum,304481216643.1207,10392473841.155851,2025-06-20 00:00:00
2405.695434213183,ethereum,290401843920.2328,20482816663.29469,2025-06-21 00:00:00
2270.581996055585,ethereum,273839538572.25955,16155611764.84833,2025-06-22 00:00:00
2227.4287266371684,ethereum,268777741291.43988,28181442532.315876,2025-06-23 00:00:00
2423.899644268608,ethereum,292612668627.3885,25494295400.420887,2025-06-24 00:00:00
2446.539301545049,ethereum,295402538889.65454,19669025068.963604,2025-06-25 00:00:00
2417.2267855277296,ethereum,291827501114.87933,15513055665.262428,2025-06-26 00:00:00
2415.031864876594,ethereum,291547094716.2168,16271811388.723804,2025-06-27 00:00:00
2423.0302896731746,ethereum,292419308271.8665,13100825617.816572,2025-06-28 00:00:00
2437.133001780241,ethereum,294208600645.2538,5787313890.541637,2025-06-29 00:00:00
2502.6672721177083,ethereum,302158279316.21674,10236257918.833096,2025-06-30 00:00:00
